CaseID$,RESP,TIMEZONE,CATTMPT,KEY,FIPSCODE,MSA,CENDIV,REP,PHONETYP,USRCD,CREGION,DENSITY,FORM,SEX,APPBUSH,COUNTRY,BANKREC,REPNEWS,NEWSORG,HARMMAN,CONMOVE,ENVMOVE,SUPREME,REPPARTY,DEMPARTY,UNITED,GAYMAR,GAYLEG,GAYCONST,MARPUSH,ADOPT,BORNHOM,CHANGE,STANAT,MORNPILL,OUTSCRIP,IRAQFOR,ENVILAWS,ENVIVIEW,WARMDEC,WARMER,WARMPROB,WARMACT,WARMHUM,ISPALCON,INFLUCON,POLMAT,BUSHFAIT,RELAM,RELGOBA,RELEAD,LEADGOBA,DEM_REL,REP_REL,CONPUSH,LIBREL,RELCON,REFPILL,CHRISNAT,CHRISTUS,BIBLAW,ABGEN,ABPOSIT,ABMORAL,ABCOMPRO,ABSTANAT,FEDSTEM,STEMCURE,STEMSTAT,GODLAND,ISJESUS,BELGOD,GODEARTH,POWLIFE,EVOFORM,NATSUP,EVOSCI,TEACHPUB,EVOSTAT,RELIGION,RELIGVER,RELDEM,RELDEM_V,BORN,PENTECOS,CHARISMA,LIB_PROG,RIGHTMOV,LEFTMOVE,ATTEND,REL_IMP,SOABORT,SOIRAQ,SOLAHEX,SOHUNPOV,SOSTEM,SOEVOIN,SOLAIM,SOENVIR,SODEATH,FEELBIB,CHRISTON,PRAYTON,PRAYTON2,SECCOM,RETLIFE,TIMEBIB,RETEARTH,AFRETURN,AGE,EDUC,HISPANIC,POPRACE,RACE,MARITAL,PARENT,INCOME,REGIST,REGICERT,PARTY,PARTYLEA,POLVIEW,VOTE04,BUKESE,OWNRENT,EMPLOY,VETERAN,LABOR,ANCESTRY,ANCESTR2,COUNTRB,COUNTRB2,COUNTFA,COUNTFA2,COUNTMO,COUNTMO2,ZIPCODE,CONTACT,LANGUAGE,ENDDATE,DAY,COMMIT,WEIGHT,GAYMAR_C,MARPUSHC,ABORT,I-AGE,I-ATTEND,I-EDUC,I-GENDER,I-INCOME,I-MARITAL
640,1539,1,4,112720,12031,27260,5,171,1,1,3,4,1,1,1,1,2,2,,,,,,,,,3,2,2,,2,1,2,2,2,9,1,1,3,,,,,,1,3,1,3,2,2,,,1,1,,,3,2,1,,1,2,1,2,1,2,1,1,2,1,1,1,1,,1,2,,1,2,2,,,,2,2,2,1,,2,3,1,1,2,1,1,2,2,2,2,2,2,,,,1,2,2,1,2,67,7,2,2,1,5,2,4,1,1,1,,2,1,1,1,3,1,4,,,,,,,,,32257,1,1,60713,5,4,0.497,3,4,1,5,3,7,1,4,5
641,1541,1,3,114489,12105,29460,5,195,1,2,3,2,1,1,1,1,1,2,,,,,,,,,3,2,1,,3,3,1,1,2,3,1,1,5,,,,,,1,5,2,3,2,2,,,3,1,,,2,2,1,,2,3,1,2,1,2,2,2,1,2,2,1,1,,2,,,1,2,2,,,,2,2,2,2,,2,4,2,,,,,,,,,,2,,,,1,2,1,1,1,44,5,2,2,1,1,1,7,1,1,1,,1,1,1,1,1,1,4,,,,,,,,,33809,1,1,60713,5,7,0.854,2,4,2,3,4,4,1,7,1
642,1546,1,2,104146,42101,37980,2,57,0,1,1,5,1,2,1,1,1,1,,,,,,,,,1,1,,9,1,3,1,2,1,1,9,2,5,,,,,,9,,2,3,2,2,,,2,2,,,1,2,1,,2,4,1,2,1,2,3,2,2,9,9,1,2,,1,2,,1,2,2,,,,1,2,2,1,,2,2,1,1,2,1,1,1,2,1,1,1,2,,,,1,1,9,2,2,45,2,1,1,1,5,1,2,1,1,2,,4,1,1,2,3,7,4,,,,,,,,,19140,2,2,60713,5,3,3.412962963,1,3,2,4,2,1,2,2,5
643,1547,1,9,115899,10003,37980,5,214,0,2,3,4,2,1,2,2,2,,1,2,8,2,2,3,1,8,2,2,,1,,,,,3,3,2,2,6,1,1,2,1,1,,,1,3,,,2,2,1,3,2,2,3,2,,1,2,,,,,,,,,,,,,,1,2,1,,,2,,,,1,2,1,1,2,,4,2,,,,,,,,,,1,,,,1,2,1,9,1,40,3,2,2,1,2,1,6,2,,2,,2,2,,1,1,7,1,,,,,,,,,19810,2,1,60717,2,7,1.984,1,2,,3,4,3,1,6,2
644,1563,1,2,114239,36053,45060,2,192,3,2,1,2,1,2,2,2,2,2,,,,,,,,,9,9,,,2,1,2,2,2,2,2,1,3,,,,,,1,3,1,9,1,1,,,1,1,,,3,2,1,,2,3,1,2,1,2,1,1,1,1,1,,,,2,,,1,2,2,,,,2,2,1,1,,2,1,1,1,2,2,1,2,2,2,2,2,2,,,,1,2,1,1,1,62,3,2,2,1,1,2,5,1,1,3,9,3,1,2,1,3,7,4,,,,,,,,,13030,1,1,60713,5,2,1.353,5,5,2,4,1,3,2,4,1
645,1566,1,10,100808,42101,37980,2,12,0,1,1,5,1,1,2,2,2,2,,,,,,,,,2,2,,1,2,1,2,2,1,3,1,2,1,,,,,,4,5,1,3,2,2,,,1,2,,,3,2,2,,2,3,2,2,1,1,1,2,1,9,1,1,1,,2,,,1,2,2,,,,2,2,2,2,,2,2,1,1,2,2,1,2,2,2,2,2,2,,,,1,2,2,1,2,50,3,1,1,1,2,1,6,1,1,2,,3,2,,1,1,7,1,,,,,,,,,19120,1,1,60713,5,3,1.500962963,1,2,2,4,2,3,1,6,2
646,1567,1,10,102743,39165,17140,3,38,1,2,2,3,1,1,1,1,1,2,,,,,,,,,4,4,1,,4,3,2,1,1,4,1,1,5,,,,,,1,5,2,3,1,1,,,3,1,,,2,2,1,,1,3,2,1,2,1,1,2,1,2,2,,,,2,,,1,1,2,,,,2,2,2,2,,2,1,1,1,2,1,1,2,1,2,2,1,2,,,,1,2,2,3,2,37,6,2,2,1,1,1,8,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,45065,1,1,60713,5,2,0.606,2,4,2,3,1,6,1,9,1
647,1571,1,4,114857,36001,10580,2,200,3,2,1,3,1,2,1,2,2,2,,,,,,,,,4,4,1,,4,3,2,1,2,2,1,2,3,,,,,,4,3,1,1,1,1,,,2,2,,,3,2,1,,2,2,2,2,1,1,2,1,1,2,2,,,,1,1,,1,1,2,,,,2,2,2,1,,2,2,1,2,2,1,1,2,1,2,2,2,3,,,,1,2,2,3,2,40,5,2,2,1,1,1,10,1,1,2,,3,1,2,1,1,7,3,,,,,,,,,12158,1,1,60713,5,3,1.294,2,4,1,3,2,4,2,,1
648,1581,2,5,109338,48201,26420,7,126,3,1,3,4,1,2,1,2,2,2,,,,,,,,,3,9,1,,3,1,1,1,2,2,1,2,5,,,,,,9,,1,3,2,2,,,9,9,,,3,2,1,,2,3,2,1,2,1,2,2,1,9,2,,,,9,,,9,1,2,,,,2,2,1,1,,9,2,1,1,2,2,2,2,2,2,1,2,1,,,,2,,,,,90,2,2,2,1,4,2,3,1,1,1,,2,1,1,1,3,7,4,,,,,,,,,77008,2,1,60713,5,3,0.905,2,4,2,5,2,1,2,3,4
649,1582,2,8,106721,17031,16980,3,91,0,2,2,5,2,2,1,2,2,,1,2,1,3,3,3,3,3,4,4,2,,,,,,1,3,2,2,3,2,,2,2,1,,,2,3,,,2,2,1,3,2,1,1,2,,1,1,,,,,,,,,,,,,,2,,1,,,2,,,,1,2,1,1,2,,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,54,7,1,1,4,2,1,4,2,,3,9,3,2,,2,1,7,4,,,,,,,,,60204,2,1,60713,5,3,1.084,3,4,,4,2,7,2,4,2
650,1585,2,7,108880,22033,12940,7,120,1,1,3,4,2,2,1,2,3,,2,2,1,4,2,1,4,1,4,4,1,,,,,,2,4,1,2,2,2,,2,2,2,,,2,3,,,2,2,3,1,2,1,3,1,,1,1,,,,,,,,,,,,,,2,,1,,,2,,,,2,2,2,2,2,,2,1,1,1,1,1,1,2,2,2,2,1,2,2,,1,3,1,1,1,32,6,2,2,1,1,1,10,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,70809,1,1,60713,5,3,1.415962963,2,4,,2,2,6,2,,1
651,1588,1,2,115544,36029,15380,2,209,3,2,1,4,1,1,2,2,2,1,,,,,,,,,2,1,,2,2,1,2,2,1,1,2,2,5,,,,,,2,5,2,1,1,2,,,1,1,,,1,2,1,,2,1,2,3,2,1,1,1,1,2,2,3,,,1,1,,2,1,2,,,,2,2,2,1,,1,3,3,1,2,2,2,1,2,2,2,2,3,,,,2,,,,,65,6,2,2,1,5,2,10,1,1,2,,4,1,2,1,3,7,1,,,,,,,,,14223,1,1,60713,5,8,0.535,1,1,1,5,3,6,1,,5
652,1593,2,4,104475,20173,48620,4,61,1,2,2,3,2,2,2,2,1,,1,1,8,2,2,8,9,2,4,4,2,,,,,,1,2,2,9,,1,1,2,2,1,,,1,3,,,1,2,9,9,1,1,1,2,,9,1,,,,,,,,,,,1,1,,2,,2,,,2,,,,2,9,2,1,9,,2,2,2,2,2,1,2,2,2,2,2,2,,,,1,3,9,3,2,65,5,2,2,1,1,2,10,1,1,1,,3,1,3,1,3,7,4,,,,,,,,,67147,1,1,60713,5,5,0.492,3,4,,5,2,4,2,,1
653,1600,1,3,100245,42071,29540,2,4,3,2,1,3,1,1,2,2,2,1,,,,,,,,,3,2,1,,2,1,1,2,3,2,1,2,4,,,,,,1,5,2,3,2,2,,,2,2,,,3,2,1,,2,3,2,3,2,2,3,2,1,1,2,,,,2,,,2,1,2,,,,2,2,2,2,,2,2,2,2,1,1,1,2,1,1,1,1,1,,,,2,,,,,25,3,1,1,4,5,2,3,2,,3,1,3,2,,2,1,7,4,,,,,,,,,10925,2,2,60713,5,5,1.33,2,4,2,2,2,3,1,3,5
654,1601,2,5,104856,17201,40420,3,66,3,2,2,3,1,2,1,1,2,9,,,,,,,,,4,9,1,,3,9,9,2,2,2,2,9,,,,,,,4,6,1,3,2,2,,,2,2,,,3,1,1,,9,2,2,2,1,1,2,2,1,9,2,,,,1,9,,2,2,2,,,,2,2,2,2,,2,3,2,1,2,2,1,1,2,2,2,2,2,,,,1,2,2,3,9,40,6,2,2,1,1,1,6,1,1,1,,2,1,1,1,1,3,1,,,,,,,,,61008,2,1,60713,5,6,0.694,2,4,1,3,3,6,2,6,1
655,1607,2,2,113842,55063,29100,3,186,3,2,2,2,1,1,2,1,3,1,,,,,,,,,3,3,2,,2,2,1,2,2,1,2,2,2,,,,,,1,3,2,3,2,2,,,2,2,,,3,2,1,,2,2,2,2,2,2,1,1,1,2,2,1,1,,1,2,,2,2,2,,,,2,2,1,1,,2,3,2,1,1,1,1,2,1,2,2,1,2,,,,1,2,2,3,2,18,3,2,2,1,5,2,5,1,1,2,,3,2,,2,1,7,4,,,,,,,,,54669,1,1,60713,5,6,1.892,3,4,1,1,3,3,1,4,5
656,1608,2,5,104776,55025,31540,3,65,1,1,2,3,2,1,1,1,1,,1,1,1,4,2,2,3,2,4,3,2,,,,,,1,4,1,1,5,1,2,3,2,2,,,1,3,,,2,2,3,2,2,1,1,2,,2,2,,,,,,,,,,,1,1,,2,,2,,,2,,,,2,2,2,2,2,,2,1,1,1,2,1,1,2,2,2,2,2,3,,,1,2,2,3,2,54,6,2,2,1,1,2,10,1,1,1,,2,1,1,1,1,7,3,,,,,,,,,53719,1,1,60713,5,3,0.492,3,4,,4,2,6,1,,1
657,1615,1,3,113958,42045,37980,2,188,1,2,1,5,1,2,1,2,3,9,,,,,,,,,3,3,9,,2,3,2,9,2,2,1,2,4,,,,,,4,4,1,3,2,2,,,2,2,,,2,2,1,,1,1,1,1,9,9,2,1,2,9,9,1,1,,2,,,1,2,2,,,,2,2,2,2,,2,2,1,2,1,2,1,1,2,2,2,2,2,,,,1,9,1,3,2,62,3,2,2,1,1,2,4,1,1,1,,2,1,9,1,3,2,4,,,,,,,,,19094,2,1,60713,5,3,1.953,4,4,1,4,2,3,2,4,1
658,1635,2,2,106559,48113,19100,7,89,1,1,3,5,1,2,2,2,3,1,,,,,,,,,2,2,,2,2,1,1,1,3,2,2,1,1,,,,,,4,9,1,3,2,2,,,2,2,,,3,2,1,,2,4,2,3,1,1,3,2,2,2,2,1,1,,1,2,,2,2,2,,,,2,2,2,2,,2,1,1,1,2,1,1,1,2,1,1,1,1,,,,1,2,2,9,1,47,2,1,1,4,1,2,2,2,,2,,5,2,,2,3,7,4,,,,,,,,,14247,2,2,60713,5,2,3.478,1,1,2,4,1,1,2,2,1
659,1637,2,2,114826,55071,0,3,199,0,3,2,2,2,1,1,1,2,,2,1,3,2,2,2,3,3,3,1,2,,,,,,2,1,1,2,6,1,1,1,1,1,,,1,3,,,2,2,3,1,1,1,2,1,,1,2,,,,,,,,,,,,,,1,2,1,,,2,,,,2,2,2,1,2,,4,2,,,,,,,,,,2,,,,1,3,1,2,2,57,6,2,2,1,1,2,9,2,,3,1,3,2,,1,1,1,4,,,,,,,,,54220,1,1,60713,5,7,0.492,3,4,,4,4,6,1,9,1
660,1667,4,2,114225,6081,41860,9,191,1,2,4,4,1,2,2,2,3,1,,,,,,,,,1,1,,2,1,1,2,2,1,1,1,2,1,,,,,,4,6,1,1,2,1,,,3,1,,,2,2,1,,2,1,2,2,2,2,1,1,2,2,2,1,1,,1,1,,1,2,2,,,,1,2,1,1,,2,5,3,,,,,,,,,,3,,,,1,2,2,3,2,40,6,2,2,1,2,2,7,1,1,3,2,3,1,2,2,1,4,4,,,,,,,,,94019,1,1,60713,5,10,0.77,1,1,1,3,5,6,2,7,2
661,1674,4,2,113133,6059,31100,9,176,1,1,4,5,2,2,1,1,2,,1,1,2,2,2,2,2,2,3,2,9,,,,,,2,9,1,2,2,1,1,1,1,1,,,2,3,,,1,1,2,1,2,1,2,2,,1,1,,,,,,,,,,,1,1,,2,,1,,,2,,,,1,2,2,2,1,,2,1,1,1,1,1,1,1,2,1,1,2,1,2,,1,3,2,1,2,39,3,2,2,1,1,1,7,1,1,1,,2,1,1,2,1,7,4,,,,,,,,,92602,1,1,60713,5,3,3.444,4,4,,3,2,3,2,7,1
662,1682,4,7,108250,6073,41740,9,111,3,2,4,3,1,2,2,2,2,9,,,,,,,,,3,2,1,,9,1,2,1,2,4,1,9,,,,,,,1,3,2,3,2,2,,,2,3,,,3,2,9,,1,3,2,2,1,1,2,1,1,1,2,1,1,,2,,,2,1,2,,,,2,2,2,1,,2,2,1,1,2,2,1,2,2,2,1,9,1,,,,2,,,,,53,5,2,2,1,2,2,4,1,1,1,,2,1,1,1,3,7,4,,,,,,,,,92064,2,1,60714,5,3,0.669,2,4,2,4,2,4,2,4,2
663,1683,1,7,110043,39133,10420,3,136,0,2,2,3,1,1,1,2,3,2,,,,,,,,,3,3,1,,3,9,9,2,3,3,1,2,1,,,,,,1,6,2,3,1,1,,,9,9,,,3,2,1,,1,3,2,2,2,1,3,2,1,9,1,1,1,,1,2,,2,1,2,,,,2,2,2,2,,2,4,2,,,,,,,,,,2,,,,1,2,2,3,1,34,3,2,2,1,2,1,5,2,,3,9,4,2,,2,1,7,4,,,,,,,,,44202,1,1,60714,6,7,1.604,2,4,2,2,4,3,1,4,2
664,1686,1,7,106685,51510,47900,5,91,3,1,3,5,1,1,2,2,1,1,,,,,,,,,9,2,,,3,9,1,9,2,3,2,2,5,,,,,,3,5,2,9,9,,,,2,2,,,2,9,2,,2,4,1,1,1,9,2,9,9,2,9,,,,1,2,,1,9,2,,,,2,2,2,2,,2,1,1,1,1,2,1,2,1,1,1,1,2,,,,1,2,2,9,9,31,7,2,2,1,1,2,4,1,2,5,9,3,2,,1,2,7,4,,,,,,,,,22314,2,1,60714,6,2,1.106,5,5,2,2,1,7,1,4,1
665,1687,1,8,112688,42091,37980,2,171,1,2,1,4,1,2,9,2,2,9,,,,,,,,,4,4,1,,3,9,1,1,2,3,2,2,4,,,,,,2,4,2,3,2,2,,,9,9,,,3,1,1,,1,4,2,1,2,1,1,2,1,2,2,1,1,,2,,,2,1,2,,,,1,2,1,9,,2,1,1,1,2,1,1,1,2,2,1,1,1,,,,1,3,2,3,2,80,2,2,2,1,4,2,2,1,1,1,,2,1,1,2,3,7,4,,,,,,,,,19040,2,1,60714,6,2,1.074962963,2,4,2,5,1,1,2,2,4
666,1691,1,1,116137,51013,47900,5,217,1,1,3,5,1,1,2,2,2,2,,,,,,,,,3,3,2,,3,2,9,1,2,3,2,9,,,,,,,1,3,1,3,2,2,,,9,9,,,2,2,1,,2,3,2,2,1,1,3,2,1,9,9,1,1,,1,9,,1,1,2,,,,1,9,9,1,,9,2,1,1,2,2,1,2,2,2,2,2,1,,,,1,2,9,3,1,75,3,2,2,1,1,2,6,1,1,2,,9,1,1,1,3,7,4,,,,,,,,,22205,2,1,60714,6,3,1.508,3,4,2,5,2,3,1,6,1
667,1699,1,2,116287,36055,40380,2,219,1,2,1,4,1,2,1,2,1,2,,,,,,,,,9,1,,,2,1,2,1,1,9,1,2,1,,,,,,9,,1,3,1,1,,,2,2,,,3,2,1,,2,3,2,2,1,2,2,2,1,1,1,1,1,,2,,,1,1,2,,,,2,2,2,1,,9,2,1,1,2,2,1,2,2,2,2,2,2,,,,2,,,,,70,5,2,2,1,1,2,4,1,1,1,,3,1,1,1,3,2,4,,,,,,,,,14559,1,1,60715,7,3,0.615,5,5,2,5,2,4,2,4,1
668,1703,1,1,116506,39093,17460,3,222,0,2,2,3,1,2,1,1,1,1,,,,,,,,,2,2,,1,2,1,2,2,2,2,1,2,3,,,,,,1,3,1,3,2,2,,,1,1,,,1,2,1,,2,1,2,2,1,2,1,1,2,2,2,,,,2,,,1,2,2,,,,2,2,2,1,,2,4,1,,,,,,,,,,3,,,,1,2,2,3,2,66,5,2,2,1,4,2,3,1,1,2,,3,1,2,1,1,7,4,,,,,,,,,44052,1,1,60714,6,5,0.497,1,2,1,5,4,4,2,3,4
669,1704,1,2,114232,12071,15980,5,192,3,1,3,3,2,1,2,2,2,,2,1,3,2,4,2,3,4,4,4,1,,,,,,2,1,2,9,,1,2,1,1,2,,,1,3,,,2,1,2,2,1,1,2,2,,1,2,,,,,,,,,,,,,,1,2,2,,,2,,,,2,2,2,2,2,,1,3,1,2,2,1,1,2,2,2,2,2,,,,2,,,,,65,2,2,2,1,1,2,6,1,1,1,,3,1,2,1,3,1,4,,,,,,,,,33914,2,1,60714,6,6,1.569,2,4,,5,1,1,1,6,1
670,1720,1,1,117270,51023,40220,5,232,1,2,3,1,1,1,2,2,1,1,,,,,,,,,9,1,,,1,1,2,2,1,9,2,2,5,,,,,,3,3,2,3,3,1,,,1,1,,,1,2,9,,2,1,2,2,1,1,1,9,1,1,2,,,,1,2,,2,2,2,,,,2,9,9,9,,9,2,2,1,2,2,1,2,2,2,2,1,2,,,,1,2,2,3,2,50,6,2,2,1,1,2,6,1,1,3,9,3,1,9,1,1,7,4,,,,,,,,,24175,1,1,60714,6,5,0.497,5,5,1,4,2,6,1,6,1
671,1722,1,2,115299,23001,30340,1,206,1,2,1,2,2,2,2,2,2,,1,1,2,2,3,3,3,2,2,2,,1,,,,,2,3,2,2,4,1,1,2,2,1,,,2,3,,,1,2,2,2,2,2,3,2,,1,2,,,,,,,,,,,,,,1,1,1,,,2,,,,2,2,2,2,2,,5,2,,,,,,,,,,2,,,,2,,,,,36,6,2,2,1,1,1,6,1,1,3,2,2,1,2,1,3,7,4,,,,,,,,,4282,2,1,60714,6,8,0.562,1,2,,3,5,6,2,6,1
672,1731,1,7,104605,26163,19820,3,63,1,1,2,5,2,1,2,2,1,,1,9,4,1,2,4,2,1,2,2,,2,,,,,2,9,2,2,1,2,,2,1,1,,,1,3,,,9,,2,1,1,1,3,2,,1,2,,,,,,,,,,,1,9,,1,2,1,,,2,,,,2,2,2,1,2,,4,2,,,,,,,,,,2,,,,9,,,,,54,5,2,2,1,1,2,10,1,1,2,,4,1,2,1,1,7,1,,,,,,,,,48185,2,1,60714,6,7,0.801,1,1,,4,4,4,1,,1
673,1741,1,3,110687,37039,0,5,144,0,3,3,1,2,1,2,2,1,,1,3,4,1,2,4,1,1,1,1,,2,,,,,2,1,2,2,5,1,9,1,1,1,,,1,1,,,1,2,2,9,1,2,1,2,,2,2,,,,,,,,,,,,,,1,9,1,,,2,,,,2,2,2,1,2,,5,2,,,,,,,,,,2,,,,9,,,,,49,5,2,2,1,1,1,5,1,1,2,,9,1,2,1,1,7,4,,,,,,,,,28905,1,1,60714,6,8,0.492,1,1,,4,5,4,1,4,1
674,1746,1,6,113794,9001,14860,1,186,0,1,1,4,2,1,9,9,3,,1,1,1,4,1,4,2,1,4,4,2,,,,,,3,9,2,2,5,1,1,1,1,1,,,2,9,,,2,2,2,3,9,1,3,2,,2,2,,,,,,,,,,,,,,2,,1,,,2,,,,1,9,9,1,2,,4,2,,,,,,,,,,1,,,,1,1,1,9,1,32,6,2,2,3,5,2,5,1,2,3,2,3,2,,2,1,7,4,,,,,,,,,6901,1,1,60714,6,7,0.581,3,4,,2,4,6,1,4,5
675,1749,1,10,109907,39049,18140,3,134,1,1,2,5,2,2,1,2,2,,2,2,3,4,2,2,4,9,4,2,2,,,,,,2,9,1,2,6,1,2,2,2,9,,,1,3,,,1,1,3,2,1,1,2,1,,2,2,,,,,,,,,,,,,,1,2,1,,,2,,,,2,1,2,2,2,,2,2,1,2,2,1,2,2,2,1,2,1,,,,2,,,,,68,5,2,2,1,1,2,5,1,1,1,,2,1,1,1,3,2,4,,,,,,,,,43065,2,1,60714,6,5,0.492,3,4,,5,2,4,2,4,1
676,1757,1,3,115022,25023,14460,1,202,3,2,1,3,1,2,2,2,1,1,,,,,,,,,2,2,,2,1,1,2,2,1,2,2,2,2,,,,,,3,3,1,1,1,2,,,2,1,,,1,2,1,,2,2,1,3,1,1,1,1,1,2,2,9,,,1,1,,2,2,2,,,,2,2,2,1,,2,4,3,,,,,,,,,,3,,,,2,,,,,30,7,2,2,4,1,1,9,1,1,2,,3,1,2,1,1,7,4,,,,,,,,,2045,2,1,60714,6,9,1.026,1,1,1,2,4,7,2,9,1
677,1759,1,3,111221,47155,0,6,151,3,3,3,2,2,1,2,2,3,,1,1,3,2,2,2,2,3,9,2,,,,,,,2,2,1,2,5,1,1,1,1,2,,,1,3,,,3,1,2,2,1,1,3,2,,1,2,,,,,,,,,,,,,,1,1,1,,,2,,,,2,2,2,9,1,,6,2,,,,,,,,,,2,,,,1,2,2,3,2,53,7,2,2,1,1,2,6,1,1,2,,4,2,,1,1,1,4,,,,,,,,,37862,2,1,60714,6,9,0.492,5,5,,4,6,7,1,6,1
678,1762,1,2,116275,24037,0,5,219,3,3,3,2,1,2,1,1,2,1,,,,,,,,,3,3,1,,3,3,1,1,3,1,1,2,3,,,,,,1,3,2,3,2,2,,,1,2,,,3,2,1,,1,1,2,3,1,2,1,1,1,1,2,1,1,,2,,,1,1,2,,,,2,2,2,2,,2,3,1,1,2,1,1,2,2,2,1,1,2,,,,2,,,,,47,6,2,2,1,5,2,7,1,1,2,,3,1,1,1,1,7,4,,,,,,,,,20650,2,1,60714,6,4,0.497,2,4,1,4,3,6,2,7,5
679,1768,4,2,103689,4013,38060,8,50,0,1,4,3,2,2,9,2,3,,1,1,1,5,5,5,5,5,1,2,,2,,,,,3,2,2,1,5,2,,1,1,9,,,1,3,,,2,2,9,9,9,9,3,2,,1,1,,,,,,,,,,,,,,2,,2,,,2,,,,2,2,1,2,2,,2,1,1,1,1,1,1,2,1,1,1,1,1,2,,1,1,1,3,2,35,2,1,1,2,1,1,2,2,,9,9,9,2,,2,3,7,4,,,,,,,,,99999,2,2,60714,6,3,3.444,1,1,,3,2,1,2,2,1
680,1775,2,4,114579,22051,35380,7,196,1,1,3,4,1,2,2,2,3,9,,,,,,,,,3,4,1,,9,1,2,1,3,3,2,1,6,,,,,,9,,1,9,2,2,,,9,9,,,3,2,1,,9,1,9,2,1,2,3,2,2,2,1,,,,1,2,,1,2,2,,,,2,2,2,1,,2,2,1,1,2,2,1,2,2,1,2,2,1,,,,1,2,1,3,1,77,3,2,2,1,2,2,1,1,1,2,,3,1,1,1,3,7,4,,,,,,,,,70065,2,1,60717,2,3,0.99,2,4,1,5,2,3,2,2,2
681,1779,2,4,112806,27145,41060,4,172,1,2,2,2,1,1,2,2,1,2,,,,,,,,,4,4,1,,4,2,9,1,2,2,1,1,3,,,,,,1,3,2,3,2,2,,,3,2,,,1,2,1,,1,3,2,2,1,1,9,9,1,1,2,,,,2,,,1,1,2,,,,2,2,2,1,,2,1,1,1,2,1,1,1,1,1,1,2,2,,,,1,2,2,3,2,77,3,2,2,1,1,2,6,1,1,3,1,2,1,1,1,3,1,4,,,,,,,,,56301,2,1,60714,6,2,1.038,2,4,2,5,1,3,1,6,1
682,1801,2,6,109553,48491,12420,7,129,1,2,3,2,2,1,1,1,1,,1,3,2,2,2,3,3,4,4,2,2,,,,,,1,4,1,3,,1,2,2,1,2,,,2,3,,,1,1,3,1,1,1,2,1,,1,2,,,,,,,,,,,,,,1,2,1,,,2,,,,1,1,1,2,2,,2,1,1,2,2,1,1,2,2,2,1,2,1,1,4,1,2,2,3,2,57,6,2,2,1,1,1,6,1,1,3,1,2,1,1,1,1,1,3,,,,,,,,,78641,1,1,60714,6,3,0.492,3,4,,4,2,6,1,6,1
683,1804,2,1,116541,17031,16980,3,222,1,2,2,5,1,1,2,2,1,1,,,,,,,,,2,1,,1,1,1,2,2,1,3,2,2,4,,,,,,1,5,1,3,2,2,,,1,1,,,1,2,1,,2,2,1,2,1,2,1,1,1,2,2,,,,1,1,,2,2,2,,,,2,2,2,1,,2,2,1,1,2,2,1,2,1,1,1,2,2,,,,1,2,2,3,2,39,7,2,2,1,1,1,6,1,1,2,,3,1,2,1,1,7,4,,,,,,,,,60302,1,1,60714,6,3,0.898,1,2,1,3,2,7,1,6,1
684,1811,1,3,115176,9003,25540,1,204,3,2,1,4,1,1,2,2,1,2,,,,,,,,,2,2,,1,3,2,1,9,1,2,2,2,3,,,,,,9,,1,1,2,1,,,1,2,,,2,2,1,,2,1,2,3,1,1,1,1,1,2,2,,,,1,1,,9,1,2,,,,2,2,2,2,,2,5,3,,,,,,,,,,2,,,,1,2,2,1,1,46,5,2,2,1,1,1,8,1,1,3,9,2,1,2,1,1,7,4,,,,,,,,,6010,1,1,60714,6,10,0.987,1,2,1,4,5,4,1,9,1
685,1823,2,5,109334,55043,0,3,126,1,3,2,1,2,1,2,2,2,,1,3,3,2,8,4,2,2,4,4,1,,,,,,2,9,2,1,3,1,1,2,1,1,,,1,9,,,2,2,2,1,1,9,1,2,,2,1,,,,,,,,,,,1,1,,9,,1,,,2,,,,1,2,2,2,2,,3,1,1,2,1,1,2,2,2,2,2,2,2,2,,1,2,1,3,9,60,3,2,2,1,1,2,8,1,1,2,,3,1,2,1,3,1,4,,,,,,,,,53808,1,1,60714,6,4,0.694,2,4,,4,3,3,1,9,1
686,1835,1,2,117353,42051,38300,2,233,1,2,1,2,2,2,2,2,1,,1,1,8,2,8,4,8,1,3,9,2,,,,,,2,1,2,2,1,1,1,1,1,1,,,1,2,,,2,2,3,3,2,1,3,9,,1,2,,,,,,,,,,,,,,2,,2,,,2,,,,2,2,1,2,2,,2,2,2,2,2,1,2,2,2,2,2,1,,,,1,2,9,1,9,74,6,2,2,1,4,2,2,1,1,2,,3,2,,1,3,7,4,,,,,,,,,15425,2,1,60714,6,5,0.492,3,4,,5,2,6,2,2,4
687,1837,4,2,104716,53033,42660,9,64,1,2,4,3,1,2,9,1,3,1,,,,,,,,,1,2,,9,2,1,2,2,3,9,9,1,5,,,,,,9,,1,9,1,1,,,9,9,,,3,2,1,,1,2,2,3,2,2,3,2,2,9,9,,,,1,2,,2,2,2,,,,2,2,2,2,,2,5,1,,,,,,,,,,2,,,,2,,,,,45,2,1,1,2,1,1,2,2,,4,9,3,2,,2,1,7,4,,,,,,,,,13542,2,2,60714,6,6,2.617962963,1,3,1,4,5,1,2,2,1
