SAMPLE,FRISERVE,SATSERVE,SUNAMSER,SUNPMSER,SERVICES,FRIATT,SATATT,SUNAMATT,SUNPMATT,ATTENSUM,ATTDIFF,SIMSTYLE,WORSHCH,OTHLANG,LANGLIST,WORSH10,WORSH09,WORSH08,WORSH07,WORSH06,WORSH05,YRORG,CHOIR,ORGAN,DRUMS,ELECTRIC,SCREEN,KNEEL,COMMUN,KIDREAD,REVERENT,GODTHERE,JOYFUL,INNOVATE,INSPIRE,THOUGHT,SSCHOOL,PRAYER,BIBSTUDY,FELLOWSH,MUSIC,ADFORM,RETREAT,SUPPORTG,COMMSERV,PARENT,YADULT,YOUTHACT,SPORTS,RECRUIT,EVENTS,NOVISIT,NOCONTAC,BYMAIL,BYPHONE,BYEMAIL,BYVISIT,BYMATER,SOUP_N,SOUP_Y1,SOUP_Y2,CASH_N,CASH_Y1,CASH_Y2,DCARE_N,DCARE_Y1,DCARE_Y2,TUTOR_N,TUTOR_Y1,TUTOR_Y2,HEALTH_N,HEALTHY1,HEALTHY2,COMORG_N,COMORGY1,COMORGY2,JOBED_N,JOBED_Y1,JOBED_Y2,FINED_N,FINED_Y1,FINED_Y2,OLDPRO_N,OLDPROY1,OLDPROY2,VOTEED_N,VOTEEDY1,VOTEEDY2,IMMIPRON,IMMIPRY1,IMMIPRY2,GOODPRAY,STUDYBIB,GOODFAST,GOODHOLY,GOODVEG,NOSHACK,DEVOTION,PARENTS,EMAIL,WEBSITE,BLOGS,FACEBOOK,PODCASTS,OTHTECH,TECH1,FAMILY,VITAL,NODIFF,PURPOSE,BEACON,CHANGE,WANTGROW,BELIEFS,OKDENOM,DIVERSE,JUSTICE,THEOLIB,NATAMS,ASIANS,PACIFICI,BLACKS,HISPANIC,WHITE,MULTI,RACETOT,RACEDIFF,PCTBLACK,PCTWHITE,PCTHISP,PCTASIAN,PCTPACIS,PCTNATAM,PCTMULTI,RACE,SENIORS,MIDDLEAG,MEDADULT,YADULTS,KIDYTH,CUMAGE,MEMBERS,EVERYONE,FEMALES,COLLEGE,NEWMEMB,LIFELONG,NEARBY,LEADTYPE,ORDAINED,CALL,LEADAGE,EMPLOY,LEADSEX,CLEGEDU,LEADRACE,LEADRAC2,YEARCALL,LEADWORS,LEADVIS,DOEVAN,DOTRAIN,DOCARE,DOTEACH,DOSMALL,DOADMIN,DOREPRES,WORKYADS,DEALARGU,SPEGROUP,YEARSMET,MONTHMET,FULLORD,PARTORD,FULLADM,PARTADM,FULLPROG,PARTPROG,FULLSEC,PARTSEC,FULLCUST,PARTCUST,FULLOTH,PARTOTH,MIXVOLS,JOINT_N,JOINT_Y1,JOINT_Y2,CELEB_N,CELEB_Y1,CELEB_Y2,EDFEL_N,EDFEL_Y1,EDFEL_Y2,COMM_N,COMM_Y1,COMM_Y2,CONCASHN,CONCASH1,CONCASH2,CONCASH3,CONCASH4,CONWORSN,CONWORS1,CONWORS2,CONWORS3,CONWORS4,CONPROGN,CONPROG1,CONPROG2,CONPROG3,CONPROG4,CONSYNNO,CONSYN1,CONSYN2,CONSYN3,CONSYN4,CONLEADN,CONLEAD1,CONLEAD2,CONLEAD3,CONLEAD4,CONLACTN,CONLACT1,CONLACT2,CONLACT3,CONLACT4,CONMACTN,CONMACT1,CONMACT2,CONMACT3,CONMACT4,CONFACNO,CONFAC1,CONFAC2,CONFAC3,CONFAC4,BUDGET,PCTSTAFF,PCTBLDGR,PCTPROG,PCTMISS,PCTOTHER,FINTOTAL,FINANCES,FINAN05,ECONOMY,LAYOFFS,PAYCUTS,DELAYS,INVEST,MISSION,CAPITAL,COUNSEL,CASHNEED,HOUSNEED,NOWORK,PLACE,SEATING,WORSHSIZ,PARKSIZ,I_ATTEND,I_SIZPLACE,I_THEOLOGY
23,0,0,0,1,1,0,0,0,20,20,0,1,2,2,Hindi,20,,,,,,1978,3,1,2,5,5,3,4,3,4,5,4,4,5,4,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,4,5,3,3,2,4,4,5,1,0,0,0,0,,,5,5,3,4,5,5,5,5,5,3,4,5,0,1,20,1,0,1,3,26,0,3.846153846,3.846153846,0,3.846153846,76.92307692,0,11.53846154,3,19,23,19,19,19,99,26,26,38,15,30,26,15,1,1,1,62,2,1,3,Indo-Fijian,3,1978,3,3,3,2,4,4,4,4,4,3,3,1,30,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,262700,0,20,0,0,80,100,4,4,4,1,1,1,1,1,1,2,2,1,3,7,100,3,5,1,6,5
23,0,0,1,1,2,0,0,20,12,32,-7,3,3,1,,25,30,25,25,30,30,1996,1,1,5,5,5,3,4,2,3,4,3,3,4,3,1,3,4,2,4,2,1,1,2,1,1,1,1,3,4,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4,4,4,5,3,5,5,5,1,0,0,1,0,,,4,4,3,4,4,3,5,5,4,5,3,4,0,0,0,1,0,24,0,25,0,4,96,0,0,0,0,0,6,13,80,2,2,3,100,25,,60,0,5,40,10,2,2,1,56,1,1,2,White,6,1996,4,3,3,3,4,4,3,4,4,2,4,1,14,4,1,0,0,0,0,0,0,0,0,0,,,2,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,60000,20,30,10,25,15,100,3,3,2,1,2,1,4,4,4,1,2,4,1,6,60,1,2,1,6,4
23,0,0,1,0,1,0,0,30,0,30,0,1,1,1,,30,20,17,20,22,24,1992,1,1,1,1,3,2,4,1,5,5,5,4,4,4,3,4,4,2,3,2,1,2,4,2,2,3,1,3,2,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,3,5,1,5,5,5,1,0,0,0,0,,,4,5,1,5,5,5,5,5,4,5,4,5,0,0,1,0,0,29,0,30,0,0,96.66666667,0,0,3.333333333,0,0,6,10,30,23,13,24,100,30,26,43,20,23,17,53,2,,1,79,1,1,3,White,6,1992,3,4,4,3,3,4,2,3,4,3,2,1,3,0,1,0,0,0,0,0,0,0,0,0,,,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,36000,44,30,10,3,13,100,5,3,5,1,1,1,1,2,2,2,2,3,2,2,80,4,2,1,2,5
23,0,0,2,0,2,0,0,165,0,165,0,2,2,1,,165,175,191,190,165,160,1981,1,1,5,5,5,,4,3,2,4,4,4,4,3,3,3,2,3,4,3,2,1,4,2,4,3,2,3,3,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,4,3,2,1,4,3,4,1,1,0,1,0,,,4,4,3,4,3,4,4,4,3,4,3,3,0,15,0,15,5,185,10,230,10,6.52173913,80.43478261,2.173913043,6.52173913,0,0,4.347826087,6,5,20,25,20,30,100,220,110,55,15,25,5,30,1,2,1,47,1,1,3,White,6,2000,2,3,2,3,3,4,1,2,3,3,3,2,,,1,0,0,0,0,0,2,0,1,0,2,,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,250000,20,35,20,10,15,100,3,5,1,2,3,3,4,2,4,2,4,3,4,2,190,2,3,3,2,3
23,0,0,1,0,1,0,0,173,0,173,0,1,3,1,,173,,,,,,1973,5,,5,5,5,4,4,3,5,5,3,5,5,5,2,1,3,3,2,2,1,1,1,1,2,2,1,2,3,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,3,1,2,,3,3,4,1,1,0,1,1,,,3,3,4,3,3,3,3,3,3,2,3,5,6,4,0,0,0,170,0,180,0,0,94.44444444,0,2.222222222,0,3.333333333,0,6,5,30,30,25,10,100,180,,60,35,10,5,95,1,2,1,49,1,1,2,White,6,2008,2,2,2,2,3,4,3,3,2,2,4,1,2,0,2,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,367500,40,30,4,25,1,100,3,4,2,1,2,,1,1,1,2,3,2,2,2,300,3,3,3,2,5
23,0,0,1,0,1,0,0,20,0,20,0,4,2,1,,20,18,12,12,,,1972,1,1,1,1,4,1,4,3,2,3,3,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,3,2,3,1,2,2,4,1,0,0,0,0,,,2,3,3,4,2,1,2,5,4,2,3,5,4,0,0,0,0,18,0,22,0,0,81.81818182,0,0,0,18.18181818,0,6,17,8,8,29,38,100,22,13,60,30,4,25,80,1,2,1,32,3,1,4,White,6,2009,1,3,4,1,1,2,1,3,4,2,3,1,3,0,0,2,0,0,0,0,0,0,0,0,,,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45000,65,20,5,10,0,100,3,4,2,1,3,1,1,1,3,1,1,1,3,1,50,3,3,1,1,5
23,0,0,1,0,1,0,0,200,0,200,0,3,2,1,,200,200,200,200,200,200,1986,1,1,5,5,5,1,4,3,2,4,4,2,4,3,3,3,2,2,2,2,2,1,4,2,2,4,2,2,3,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,5,5,5,5,1,4,4,3,1,1,1,1,0,1,sermons online,4,4,3,4,4,4,5,5,5,5,4,4,0,10,0,30,10,180,20,250,0,12,72,4,4,0,0,8,6,10,25,25,20,20,100,250,300,60,60,25,15,75,1,2,1,60,1,1,5,White,6,1986,1,3,3,3,3,4,2,3,4,2,2,1,3,0,1,0,0,0,0,0,0,2,0,0,,,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,250000,40,30,10,10,10,100,3,3,2,1,3,2,2,3,3,2,3,2,2,7,300,3,3,3,6,4
23,0,0,1,0,1,0,0,22,0,22,0,1,1,1,,22,,,,,,1994,1,1,3,1,,5,3,3,2,4,4,4,3,4,4,3,3,1,2,3,2,2,2,1,2,1,2,1,3,0,0,0,1,1,0,1,,,,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,5,4,2,3,1,4,3,1,0,0,0,0,,,4,3,1,4,5,3,5,5,3,5,3,5,0,0,0,0,0,16,1,17,0,0,94.11764706,0,0,0,0,5.882352941,6,16,37,10,5,32,100,17,25,58,17,17,,67,2,2,1,50,3,1,3,White,6,2001,2,3,3,2,4,4,1,2,2,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,,,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22890,35,6,10,10,39,100,3,4,2,1,4,1,1,2,2,2,3,1,3,2,65,3,3,1,2,5
23,0,0,1,0,1,0,0,200,0,200,-5,4,3,1,,195,175,163,160,157,150,1982,1,1,5,5,5,4,3,3,3,5,5,3,4,4,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,5,5,4,3,3,5,5,5,1,1,0,1,1,,,4,4,2,4,4,4,4,4,4,3,3,4,1,3,0,0,6,187,3,200,0,0,93.5,3,1.5,0,0.5,1.5,6,17,28,25,12,18,100,200,80,60,35,30,10,65,1,2,1,52,1,1,3,,,1995,2,3,3,2,2,4,2,3,2,2,2,1,11,7,2,1,0,0,0,0,0,2,0,0,,,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,445000,32,25,22,14,7,100,3,4,1,1,3,2,4,3,4,3,4,4,3,2,250,2,2,3,2,4
23,0,1,2,0,3,0,12,40,0,52,-4,3,5,2,Malayalan/indian lang,48,40,45,50,50,40,1987,1,1,5,1,4,3,4,2,5,4,4,4,5,5,3,4,4,2,3,3,1,1,1,1,1,1,1,4,3,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,3,4,1,1,1,3,3,,,,,,,,5,5,3,4,3,4,5,5,3,3,3,5,0,16,0,16,0,8,0,40,0,40,20,0,40,0,0,0,7,15,20,45,17,3,100,40,75,40,60,10,,20,1,2,1,67,2,1,3,Asian Indian,2,1987,3,2,3,2,3,3,1,3,3,2,2,1,,,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,2,3,1,1,1,1,1,,,,,,,4,100,3,3,1,4,5
23,0,0,1,0,1,15,100,210,0,325,-115,1,3,2,Malayalan/south indian,210,190,170,150,130,100,2000,5,5,5,5,5,1,4,4,5,5,5,5,5,5,4,4,4,4,4,3,4,3,3,4,4,4,3,4,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,5,4,4,1,3,5,5,5,1,1,0,0,0,,,5,5,5,5,5,4,5,5,3,4,3,4,0,195,0,5,0,0,0,200,0,2.5,0,0,97.5,0,0,0,2,4,25,25,30,16,100,200,100,95,90,30,25,20,2,2,1,46,1,1,3,,,2000,4,4,4,4,4,4,4,4,4,4,4,1,10,0,1,0,0,0,0,0,0,0,0,0,,,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,25,33,10,17,15,100,4,4,4,1,1,1,1,1,1,1,1,1,1,2,150,1,1,3,2,4
23,0,0,2,0,2,0,0,15,0,15,20,3,2,1,,35,35,35,35,35,35,,1,1,1,1,5,4,4,3,4,4,4,4,4,4,3,3,2,3,3,3,1,1,3,1,1,1,1,4,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,0,1,0,,,,,,,4,4,2,4,2,4,4,4,1,1,0,1,0,,,5,5,3,5,5,4,5,5,5,5,3,4,5,0,0,0,0,15,0,20,0,0,75,0,0,0,25,0,6,20,20,50,0,10,100,20,35,80,,80,10,10,2,,1,71,1,2,2,American Indian,1,2006,4,4,3,2,3,4,2,3,4,2,2,2,,,1,0,0,0,0,0,0,0,0,0,,,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13000,30,50,0,10,10,100,3,3,4,1,1,1,1,1,1,2,2,1,1,1,150,4,4,1,1,4
23,0,0,1,0,1,0,0,18,0,18,1,1,1,1,,19,18,14,14,24,30,2004,1,1,2,5,5,2,4,5,4,4,4,4,4,4,1,2,3,2,2,2,2,1,1,1,1,3,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,3,3,1,4,3,4,1,1,0,1,0,,,4,4,3,4,4,4,4,4,3,4,3,4,0,3,0,0,1,14,0,18,0,0,77.77777778,5.555555556,16.66666667,0,0,0,6,11,33,0,33,22,99,18,24,60,30,10,50,80,2,2,1,59,3,1,4,White,6,2004,2,2,2,2,2,2,2,2,2,2,2,2,,,0,1,0,0,0,0,0,0,0,0,,,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10000,1,40,0,25,34,100,4,2,5,1,1,1,1,1,1,1,2,2,2,6,50,2,3,1,6,4
23,0,0,2,0,2,0,0,75,0,75,0,3,4,1,,75,50,25,25,25,25,1984,1,1,5,5,5,1,4,5,4,5,5,5,5,5,3,4,3,2,4,3,1,2,3,2,4,4,2,4,3,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,5,5,1,3,1,3,4,5,1,1,0,1,1,,,5,4,2,5,5,5,5,5,5,5,4,4,0,10,0,1,1,63,0,75,0,1.333333333,84,1.333333333,13.33333333,0,0,0,6,5,24,24,24,24,101,75,90,55,30,75,25,50,1,2,1,39,1,1,3,White,6,2009,3,3,2,3,2,3,3,3,3,2,2,2,,,1,1,0,0,0,0,1,0,1,0,,,3,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,100000,70,15,2,5,8,100,4,2,5,,,3,2,1,2,3,4,1,4,3,100,5,5,2,3,4
23,0,0,2,0,2,0,0,305,0,305,0,3,2,2,Spanish,305,170,149,128,178,211,1986,2,1,5,5,5,4,4,2,3,4,4,4,4,4,3,2,4,3,2,2,2,1,3,1,2,3,2,3,2,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,5,5,5,3,1,3,3,5,1,1,0,1,1,,,4,4,3,4,3,3,3,4,1,4,3,4,1,0,0,5,100,193,6,305,0,1.639344262,63.27868852,32.78688525,0,0,0.327868852,1.967213115,6,10,25,25,15,25,100,305,,60,60,50,5,95,1,2,1,35,1,1,3,White,6,2007,3,3,3,3,2,2,3,3,2,2,3,1,2,0,3,0,0,1,0,0,0,2,0,2,0,3,2,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,450000,13,15,39,17,16,100,5,3,5,1,1,1,1,1,1,1,1,1,1,7,200,1,1,4,6,4
23,0,0,1,0,1,0,0,135,0,135,0,2,2,1,,135,163,159,144,144,140,1958,,5,,4,5,5,4,2,5,5,4,4,4,4,3,3,3,3,3,3,3,3,1,2,1,3,1,4,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,5,5,5,5,1,5,5,4,1,1,0,0,0,,,4,4,2,5,4,4,4,4,4,4,3,5,0,0,0,0,1,11,0,12,0,0,91.66666667,8.333333333,0,0,0,0,6,0,5,95,0,0,100,12,12,50,,,,,1,2,1,50,1,1,,,,,4,4,4,4,4,4,4,4,4,2,3,,,,3,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,2,4,2,1,2,1,1,1,1,1,1,1,1,5,250,3,3,3,5,5
23,1,0,1,1,3,30,0,170,30,230,-60,4,5,1,,170,160,150,150,140,140,1979,1,1,5,5,5,5,4,3,4,4,4,3,5,5,3,4,3,3,4,3,2,,2,2,3,4,1,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,4,2,4,2,5,4,4,1,0,0,0,0,,,5,5,2,5,5,4,4,4,4,4,4,5,0,0,0,0,0,200,0,200,0,0,100,0,0,0,0,0,6,10,30,30,15,15,100,200,300,60,20,20,20,10,1,2,1,58,1,1,3,White,6,1979,3,3,3,3,4,4,3,3,3,3,3,1,8,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,210000,45,20,5,20,10,100,5,3,4,1,1,1,1,1,1,2,2,2,2,1,250,3,3,3,1,5
23,0,0,1,1,2,0,0,13,6,19,92,4,2,1,,111,11,12,13,13,15,,4,1,1,5,1,3,5,4,,4,4,3,4,,3,3,3,2,2,1,1,1,1,1,1,1,1,5,2,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,1,5,1,5,5,4,,,,,,,,5,5,,5,5,2,5,5,5,,,,0,0,0,0,0,111,0,111,,0,100,0,0,0,0,0,6,41,35,0,0,24,100,,,,,,,0,2,,1,80,2,2,3,White,6,1987,4,4,1,4,3,4,1,1,3,3,,1,23,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6865,0,68.5,31.5,0,0,100,4,4,2,1,1,1,1,1,1,1,1,1,1,1,150,3,3,3,1,
23,0,0,1,0,1,,,,,,,1,1,1,,52,,,,,,1975,,4,,5,3,4,4,1,4,5,4,4,4,3,4,3,2,2,1,1,1,1,2,,2,1,1,3,2,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3,3,2,3,1,1,2,,,,,,,,,4,4,,4,4,4,4,4,4,4,4,4,0,0,0,0,0,20,0,20,0,0,100,0,0,0,0,0,6,75,20,5,0,0,100,20,100,80,1,,50,100,3,2,1,79,2,1,5,White,6,,3,2,2,2,3,4,4,1,2,,1,2,,,0,0,0,0,0,0,0,0,0,0,,,1,0,1,0,,,,,,,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18000,,,,,,,1,3,1,,,,,,,,4,3,4,3,1100,3,3,2,3,4
23,1,0,0,1,2,85,0,0,150,235,0,4,1,2,Portuguese,235,0,0,0,0,0,2009,3,5,5,5,5,5,5,3,,4,4,4,5,,1,3,4,3,2,2,3,,2,3,3,3,1,4,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,,,,1,0,0,,,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,3,4,1,1,5,3,4,1,1,1,0,0,,,3,4,2,4,4,4,4,4,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,44,1,1,,,,,3,4,3,3,4,4,3,3,3,3,3,1,,,0,0,0,0,0,0,0,0,0,0,,,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,0,0,1,0,0,,,,,,,,,,,,,4,4,2,,,,,,,,,,,,200,3,3,3,,4
23,0,0,1,0,1,0,0,27,0,27,1,,1,1,,28,12,13,12,,,1940,1,1,3,5,2,3,3,2,3,4,5,3,5,5,3,1,3,3,2,2,1,1,2,1,1,3,1,4,,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,4,3,1,2,2,2,1,0,0,1,0,,,4,5,1,5,4,4,5,5,3,5,1,4,89,0,0,0,0,8,0,97,0,0,8.24742268,0,0,0,91.75257732,0,1,5,18,10,5,62,100,97,160,60,5,50,1,95,2,2,1,71,1,1,3,American Indian,1,2010,,4,4,2,2,4,1,2,2,2,1,,,,1,0,0,0,0,0,0,0,0,0,,,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30000,68,15,2,12,3,100,4,4,2,,,,3,3,1,,3,3,3,2,100,3,2,1,2,4
23,0,0,3,0,3,0,0,140,0,140,0,3,3,2,Spanish,140,140,140,90,90,80,1990,1,1,4,5,5,2,5,3,4,4,4,4,3,4,2,3,2,2,2,2,2,1,2,1,1,2,1,3,2,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4,4,2,1,1,4,2,2,1,1,0,0,0,,,4,4,3,3,4,4,4,4,4,4,3,4,0,8,0,3,40,64,5,120,0,2.5,53.33333333,33.33333333,6.666666667,0,0,4.166666667,6,29,30,12,13,16,100,120,180,,,,,,1,2,1,56,1,1,2,,,1995,1,2,1,1,4,4,1,2,4,1,2,2,,,1,0,0,0,0,2,2,0,0,2,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,2,4,1,,,,,,,,,,,3,170,2,3,3,3,4
23,0,0,2,0,2,0,0,150,0,150,0,3,3,2,Navajo,150,150,200,200,200,200,1954,,,4,4,5,5,3,2,2,3,3,2,3,2,3,3,3,1,2,3,,3,1,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,5,3,3,1,4,4,5,1,0,0,1,0,,,4,4,4,4,4,3,4,4,3,5,3,3,,,,,,,,,,,,,,,,,,10,10,20,30,30,100,150,75,60,10,5,60,80,1,2,1,57,1,1,4,White,6,1996,3,3,2,3,2,4,3,2,2,2,2,1,5,0,0,0,0,0,0,0,1,0,0,0,,,2,0,1,0,0,1,0,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100000,50,30,10,5,5,100,1,3,1,3,3,4,2,2,2,3,3,3,4,2,400,2,2,3,2,3
